CustomerID,Recency,Frequency,Monetary,r_seg,f_seg,m_seg,RFMScore
17243,1,30,8628.55,1,1,1,111
17068,12,22,4531.34,1,1,1,111
15656,45,4,748.5,2,2,2,222
12571,39,2,519.61,2,3,3,233
15843,303,1,118.95,4,4,4,444
16794,1,12,1201.51,1,1,2,112
16172,95,5,1140.21,3,2,2,322
16624,80,2,810.57,3,3,2,332
12633,58,5,2140.63,3,2,1,321
13718,246,2,306.55,4,3,3,433
12736,332,1,234.0,4,4,4,444
14039,33,1,152.2,2,4,4,244
15308,270,2,302.27,4,3,3,433
13481,45,8,1776.81,2,1,1,211
14646,1,77,279489.02,1,1,1,111
12621,1,23,13612.07,1,1,1,111
17434,2,9,2333.42,1,1,1,111
15948,8,2,955.24,1,3,2,132
14665,60,7,1258.38,3,1,2,312
12388,15,6,2780.66,1,1,1,111
14573,179,13,1603.72,4,1,2,412
13635,67,1,1071.03,3,4,2,342
13348,64,1,233.76,3,4,4,344
13686,182,1,72.0,4,4,4,444
16399,19,2,408.57,2,3,3,233
12534,130,1,1089.18,3,4,2,342
17374,218,2,495.77,4,3,3,433
14690,44,3,358.61,2,3,3,233
15266,338,1,119.3,4,4,4,444
14068,320,1,265.85,4,4,4,444
16569,3,1,124.2,1,4,4,144
12493,165,3,416.79,4,3,3,433
14059,266,1,183.6,4,4,4,444
17881,304,1,133.35,4,4,4,444
16923,12,26,6666.83,1,1,1,111
12532,30,1,349.83,2,4,3,243
15078,7,38,9623.35,1,1,1,111
12620,14,3,1339.41,1,3,2,132
13928,10,4,464.57,1,2,3,123
13668,2,29,6216.07,1,1,1,111
15985,123,3,1037.42,3,3,2,332
13230,4,15,2763.41,1,1,1,111
16438,5,5,798.35,1,2,2,122
17865,30,27,10158.54,2,1,1,211
13563,84,2,777.53,3,3,2,332
17214,60,7,984.12,3,1,2,312
13240,96,4,663.65,3,2,2,322
16091,154,2,315.06,4,3,3,433
15576,37,1,940.67,2,4,2,242
16428,81,1,-2.95,3,4,4,344
15184,29,2,406.76,2,3,3,233
12586,17,2,179.94,2,3,4,234
12418,112,1,668.58,3,4,2,342
15149,133,1,520.8,3,4,3,343
14395,2,12,3471.91,1,1,1,111
16025,29,1,439.66,2,4,3,243
12617,29,1,355.53,2,4,3,243
17042,2,5,1044.38,1,2,2,122
16788,123,2,597.48,3,3,3,333
14457,310,1,113.64,4,4,4,444
16735,78,7,2269.21,3,1,1,311
15603,78,1,48.48,3,4,4,344
15484,1,5,3563.11,1,2,1,121
15721,11,1,507.08,1,4,3,143
17786,85,2,278.74,3,3,4,334
13774,81,1,345.0,3,4,3,343
16441,67,2,381.2,3,3,3,333
13364,66,2,0.0,3,3,4,334
14666,24,1,195.25,2,4,4,244
17379,11,1,404.66,1,4,3,143
12378,129,1,4008.62,3,4,1,341
16990,218,1,179.0,4,4,4,444
17764,50,2,818.82,2,3,2,232
12441,366,1,173.55,4,4,4,444
14406,119,1,156.75,3,4,4,344
12581,39,1,197.71,2,4,4,244
15089,10,6,2420.84,1,1,1,111
12700,7,6,4867.99,1,1,1,111
18250,301,2,342.92,4,3,3,433
16518,61,3,480.92,3,3,3,333
15903,9,8,5126.34,1,1,1,111
12363,109,2,552.0,3,3,3,333
12838,33,2,683.13,2,3,2,232
12970,7,4,452.24,1,2,3,123
13780,7,2,360.01,1,3,3,133
14834,17,8,1698.35,2,1,1,211
16170,50,7,1880.42,2,1,1,211
13507,3,4,2479.16,1,2,1,121
14272,73,2,437.96,3,3,3,333
16803,65,1,332.3,3,4,3,343
16202,360,1,365.27,4,4,3,443
15167,320,1,163.0,4,4,4,444
12950,2,3,1843.0,1,3,1,131
12772,59,1,892.47,3,4,2,342
16010,245,3,407.5,4,3,3,433
15042,199,1,135.93,4,4,4,444
17443,219,1,534.24,4,4,3,443
17085,123,6,1555.05,3,1,2,312
13283,59,2,93.66,3,3,4,334
17930,35,5,1740.48,2,2,1,221
13881,3,22,16989.52,1,1,1,111
12478,3,1,680.99,1,4,2,142
16633,17,7,2878.15,2,1,1,211
13365,8,3,2191.22,1,3,1,131
12947,143,11,1407.29,3,1,2,312
13343,172,2,303.93,4,3,3,433
15674,73,8,1744.02,3,1,1,311
12995,77,2,200.72,3,3,4,334
16216,267,1,914.93,4,4,2,442
16418,44,3,675.27,2,3,2,232
16215,80,1,242.35,3,4,4,344
14817,200,2,1110.34,4,3,2,432
14222,177,1,683.17,4,4,2,442
13379,26,3,572.56,2,3,3,233
16986,29,2,1873.2,2,3,1,231
13922,351,1,172.25,4,4,4,444
17428,0,33,17078.45,1,1,1,111
13826,158,2,174.65,4,3,4,434
14794,2,9,1272.11,1,1,2,112
13268,17,15,3167.64,2,1,1,211
13931,85,3,1230.93,3,3,2,332
16884,37,2,429.84,2,3,3,233
14048,277,2,375.13,4,3,3,433
14484,50,1,321.92,2,4,3,243
15068,46,2,553.36,2,3,3,233
15970,303,1,314.1,4,4,3,443
14159,19,14,4678.3,2,1,1,211
17461,22,3,757.46,2,3,2,232
14107,51,8,2688.48,3,1,1,311
15022,11,4,905.04,1,2,2,122
13319,5,36,10664.34,1,1,1,111
17595,12,2,388.79,1,3,3,133
17579,4,4,440.2,1,2,3,123
17027,78,7,848.59,3,1,2,312
16128,17,5,1880.22,2,2,1,221
16309,91,3,686.67,3,3,2,332
13860,1,6,1240.0,1,1,2,112
16434,29,7,1522.25,2,1,2,212
17128,334,1,157.09,4,4,4,444
14497,301,2,457.47,4,3,3,433
17727,9,2,1042.55,1,3,2,132
16127,39,1,656.25,2,4,2,242
15118,134,1,244.8,3,4,4,344
16282,339,1,168.3,4,4,4,444
13474,236,1,229.59,4,4,4,444
18141,360,1,-35.4,4,4,4,444
13806,63,1,256.38,3,4,4,344
15063,213,1,370.8,4,4,3,443
14796,1,27,7839.51,1,1,1,111
14842,35,8,2456.8,2,1,1,211
15079,212,5,893.66,4,2,2,422
14937,56,4,1617.63,3,2,1,321
14146,8,6,2949.57,1,1,1,111
15527,18,10,2348.82,2,1,1,211
16414,21,2,126.25,2,3,4,234
16681,72,6,1770.34,3,1,1,311
17580,252,3,215.72,4,3,4,434
17197,29,1,1013.01,2,4,2,242
16647,169,2,214.06,4,3,4,434
12488,9,3,1298.66,1,3,2,132
14768,17,3,139.5,2,3,4,234
14912,16,3,841.52,1,3,2,132
13244,92,1,121.74,3,4,4,344
14386,296,1,142.4,4,4,4,444
13662,85,7,879.08,3,1,2,312
18260,172,8,2595.0,4,1,1,411
17381,8,30,20272.43,1,1,1,111
12627,10,7,4478.53,1,1,1,111
13651,35,2,94.2,2,3,4,234
14071,3,9,1307.41,1,1,2,112
14383,38,3,1247.69,2,3,2,232
17339,94,2,243.36,3,3,4,334
14335,16,2,468.26,1,3,3,133
13362,3,5,3085.49,1,2,1,121
17799,22,11,3026.08,2,1,1,211
13755,3,10,2154.68,1,1,1,111
12957,4,12,3979.04,1,1,1,111
17146,105,3,749.78,3,3,2,332
15265,151,2,1506.12,4,3,2,432
13135,196,1,3096.0,4,4,1,441
15743,16,4,784.46,1,2,2,122
14851,23,2,511.35,2,3,3,233
16690,43,3,208.63,2,3,4,234
12480,28,4,3281.63,2,2,1,221
17320,100,3,1200.62,3,3,2,332
15005,15,35,6180.49,1,1,1,111
17576,8,22,3457.78,1,1,1,111
16750,44,5,623.93,2,2,3,223
13952,211,3,3246.09,4,3,1,431
14705,198,1,179.0,4,4,4,444
12703,64,2,274.7,3,3,4,334
13083,4,2,303.75,1,3,3,133
13614,24,4,1610.46,2,2,2,222
13821,144,2,385.64,4,3,3,433
16105,248,1,336.96,4,4,3,443
14539,15,2,537.48,1,3,3,133
14737,3,3,1164.55,1,3,2,132
14196,106,1,335.52,3,4,3,343
17711,10,2,385.1,1,3,3,133
14504,47,4,673.26,2,2,2,222
17458,15,1,316.5,1,4,3,143
14211,53,13,2208.3,3,1,1,311
17365,12,8,4801.56,1,1,1,111
13710,31,1,180.48,2,4,4,244
15344,0,5,476.58,1,2,3,123
12676,24,6,1331.39,2,1,2,212
13899,16,2,388.52,1,3,3,133
14778,127,2,730.86,3,3,2,332
16531,22,7,1244.59,2,1,2,212
13882,2,6,1131.28,1,1,2,112
15444,9,2,1418.26,1,3,2,132
15796,1,10,2666.61,1,1,1,111
13115,8,14,2205.63,1,1,1,111
15422,323,2,97.7,4,3,4,434
17495,7,2,497.56,1,3,3,133
16734,52,3,650.51,3,3,2,332
16217,235,4,259.39,4,2,4,424
18249,17,1,95.34,2,4,4,244
18112,12,2,352.69,1,3,3,133
14601,10,1,213.96,1,4,4,144
13976,206,1,357.98,4,4,3,443
17534,53,1,223.36,3,4,4,344
18256,354,1,-50.1,4,4,4,444
17278,241,1,246.04,4,4,4,444
18184,15,1,49.8,1,4,4,144
12449,22,4,4067.29,2,2,1,221
14682,187,2,52.0,4,3,4,434
12464,10,8,1212.05,1,1,2,112
16211,81,2,542.77,3,3,3,333
15406,18,4,426.61,2,2,3,223
17725,16,14,3371.13,1,1,1,111
13610,12,9,1115.43,1,1,2,112
12546,46,3,1141.5,2,3,2,232
13350,16,3,910.72,1,3,2,132
18181,24,1,382.8,2,4,3,243
14792,63,2,0.0,3,3,4,334
15679,24,4,781.28,2,2,2,222
14722,147,1,187.92,4,4,4,444
17578,190,2,124.74,4,3,4,434
14076,129,1,122.47,3,4,4,344
12592,92,2,437.6,3,3,3,333
16603,74,2,482.47,3,3,3,333
15498,0,35,12396.46,1,1,1,111
16701,8,18,5150.27,1,1,1,111
16173,15,7,1406.57,1,1,2,112
14929,32,1,223.88,2,4,4,244
16667,68,2,570.13,3,3,3,333
15210,225,1,331.18,4,4,3,443
13636,36,6,941.62,2,1,2,212
14305,71,5,1803.76,3,2,1,321
13124,89,3,3866.33,3,3,1,331
15120,129,2,343.82,3,3,3,333
12541,29,3,981.18,2,3,2,232
14130,319,1,483.86,4,4,3,443
16378,247,3,362.95,4,3,3,433
16650,71,1,518.42,3,4,3,343
16432,64,1,287.4,3,4,4,344
12550,79,1,964.83,3,4,2,342
17123,161,1,345.3,4,4,3,443
17530,1,10,2385.0,1,1,1,111
14594,7,2,379.83,1,3,3,133
17738,19,5,1863.35,2,2,1,221
14739,2,8,3899.1,1,1,1,111
14901,11,10,1414.99,1,1,2,112
13809,305,1,155.05,4,4,4,444
12540,19,19,13309.04,2,1,1,211
16892,1,7,496.84,1,1,3,113
16692,256,2,1276.0,4,3,2,432
15287,22,3,485.24,2,3,3,233
14021,155,3,631.9,4,3,3,433
18189,77,3,1084.34,3,3,2,332
14247,278,1,136.77,4,4,4,444
16996,30,9,1427.46,2,1,2,212
16674,54,2,319.61,3,3,3,333
16107,17,7,3204.16,2,1,1,211
16287,169,1,142.5,4,4,4,444
16496,8,4,1562.22,1,2,2,122
16789,8,1,80.8,1,4,4,144
15227,36,5,1219.4,2,2,2,222
13663,179,1,189.47,4,4,4,444
14700,32,3,2235.3,2,3,1,231
16725,302,8,775.07,4,1,2,412
17523,11,4,652.74,1,2,2,122
17406,330,5,1928.72,4,2,1,421
13527,33,8,2263.76,2,1,1,211
16814,14,22,6500.6,1,1,1,111
15214,1,8,1661.44,1,1,1,111
12831,262,1,215.05,4,4,4,444
12545,75,2,1000.39,3,3,2,332
14057,23,18,6147.4,2,1,1,211
15434,8,6,997.48,1,1,2,112
16108,84,2,816.1,3,3,2,332
15680,9,3,1333.68,1,3,2,132
16669,23,4,1370.87,2,2,2,222
16208,44,2,664.26,2,3,2,232
12625,211,3,2614.32,4,3,1,431
15087,281,1,306.94,4,4,3,443
17022,31,1,71.0,2,4,4,244
15142,46,1,498.74,2,4,3,243
16050,173,1,137.9,4,4,4,444
14697,218,2,188.61,4,3,4,434
16384,89,2,584.5,3,3,3,333
13391,203,1,59.8,4,4,4,444
14878,12,9,1485.54,1,1,2,112
13599,1,33,5030.6,1,1,1,111
12845,267,4,354.09,4,2,3,423
14553,19,5,859.27,2,2,2,222
15756,61,4,532.96,3,2,3,323
12944,35,2,604.51,2,3,3,233
14748,29,6,1311.79,2,1,2,212
15665,168,2,2242.01,4,3,1,431
13082,126,10,3595.48,3,1,1,311
18013,155,2,187.29,4,3,4,434
13327,38,9,3617.57,2,1,1,211
13705,7,3,711.86,1,3,2,132
17086,7,6,2050.08,1,1,1,111
12758,116,2,2791.59,3,3,1,331
16528,3,1,244.41,1,4,4,144
16936,25,1,262.68,2,4,4,244
14027,60,1,104.82,3,4,4,344
13656,164,2,379.65,4,3,3,433
16881,66,1,432.0,3,4,3,343
12577,35,4,595.4,2,2,3,223
15220,51,7,1758.92,3,1,1,311
16124,316,2,187.15,4,3,4,434
16898,26,4,444.46,2,2,3,223
13140,108,3,423.72,3,3,3,333
15160,357,1,158.16,4,4,4,444
13064,12,4,1119.49,1,2,2,122
17133,15,7,4892.24,1,1,1,111
17664,18,2,604.64,2,3,3,233
13704,5,10,2295.31,1,1,1,111
16852,10,2,144.91,1,3,4,134
17891,162,1,203.86,4,4,4,444
13606,29,3,280.54,2,3,4,234
13187,337,1,236.02,4,4,4,444
15448,312,1,494.64,4,4,3,443
17616,173,3,571.2,4,3,3,433
14923,50,1,749.1,2,4,2,242
13151,203,2,1250.37,4,3,2,432
16850,333,1,332.41,4,4,3,443
13819,301,3,1140.35,4,3,2,432
13102,1,27,6336.29,1,1,1,111
16161,1,26,5352.97,1,1,1,111
14189,2,24,4604.31,1,1,1,111
15358,4,29,8234.8,1,1,1,111
16729,36,26,7076.28,2,1,1,211
12728,71,4,836.33,3,2,2,322
17432,18,2,365.76,2,3,3,233
17338,17,10,6612.18,2,1,1,211
17912,310,6,295.61,4,1,3,413
17667,66,5,2055.51,3,2,1,321
16059,65,6,1459.86,3,1,2,312
18136,63,4,761.83,3,2,2,322
17887,129,1,111.35,3,4,4,344
15158,45,1,401.4,2,4,3,243
17122,119,1,138.32,3,4,4,344
15006,51,1,502.09,3,4,3,343
13569,17,2,373.75,2,3,3,233
15396,112,1,288.18,3,4,4,344
17232,2,2,421.52,1,3,3,133
14981,246,1,102.12,4,4,4,444
16262,360,1,-31.65,4,4,4,444
16758,65,1,369.34,3,4,3,343
16709,84,5,3029.87,3,2,1,321
16710,19,10,2483.04,2,1,1,211
16239,56,3,372.9,3,3,3,333
17758,19,8,3456.7,2,1,1,211
12942,131,3,683.9,3,3,2,332
15107,311,8,247.66,4,1,4,414
14127,122,3,709.71,3,3,2,332
17686,7,7,5739.46,1,1,1,111
15821,44,2,570.96,2,3,3,233
13173,4,2,353.65,1,3,3,133
13396,21,4,1325.29,2,2,2,222
15597,29,2,315.72,2,3,3,233
14971,35,3,1116.57,2,3,2,232
13011,372,1,50.55,4,4,4,444
16430,57,1,300.85,3,4,3,343
13525,14,2,628.78,1,3,3,133
12690,205,1,389.01,4,4,3,443
15269,23,1,408.8,2,4,3,243
14238,326,1,146.85,4,4,4,444
12637,67,10,5953.25,3,1,1,311
14661,26,1,107.95,2,4,4,244
16233,71,5,422.13,3,2,3,323
17090,4,8,2041.85,1,1,1,111
14341,45,9,2166.38,2,1,1,211
13715,281,8,1053.94,4,1,2,412
16639,25,4,1169.38,2,2,2,222
15541,114,1,85.13,3,4,4,344
16567,194,2,865.6,4,3,2,432
17047,85,3,1100.9,3,3,2,332
14206,239,2,308.26,4,3,3,433
15762,65,2,583.75,3,3,3,333
15300,64,1,496.44,3,4,3,343
15185,70,1,310.62,3,4,3,343
14424,17,1,322.08,2,4,3,243
13462,183,2,143.25,4,3,4,434
14566,110,1,1432.0,3,4,2,342
15143,225,1,259.45,4,4,4,444
12415,24,26,123725.45,2,1,1,211
17604,217,2,309.36,4,3,3,433
17867,30,8,622.75,2,1,3,213
13709,3,17,6249.11,1,1,1,111
15140,52,8,2350.0,3,1,1,311
14443,53,7,1400.88,3,1,2,312
14530,25,6,2925.91,2,1,1,211
15201,78,11,927.84,3,1,2,312
13759,33,2,659.41,2,3,2,232
17096,9,7,992.68,1,1,2,112
14083,4,9,1018.43,1,1,2,112
14116,19,5,1382.74,2,2,2,222
15910,0,8,1232.18,1,1,2,112
16426,2,10,1908.25,1,1,1,111
17552,42,6,909.96,2,1,2,212
13889,92,1,416.9,3,4,3,343
18202,199,3,1396.99,4,3,2,432
14506,17,5,2012.17,2,2,1,221
16163,225,3,441.6,4,3,3,433
14631,50,3,1006.98,2,3,2,232
17252,116,2,353.86,3,3,3,333
14362,22,1,161.2,2,4,4,244
15369,144,1,-1592.49,4,4,4,444
18120,214,1,111.15,4,4,4,444
13062,191,1,346.98,4,4,3,443
17450,8,55,187482.17,1,1,1,111
17139,15,15,10585.57,1,1,1,111
15392,4,5,1515.73,1,2,2,122
14866,10,13,14197.45,1,1,1,111
12645,33,5,1755.38,2,2,1,221
13014,2,16,3365.43,1,1,1,111
12383,184,6,1839.31,4,1,1,411
17015,28,3,1842.56,2,3,1,231
14442,1,5,1544.62,1,2,2,122
15669,40,5,677.69,2,2,2,222
12505,301,1,-4.5,4,4,4,444
16376,8,3,977.52,1,3,2,132
13189,18,2,260.68,2,3,4,234
13479,198,3,291.0,4,3,4,434
17405,1,5,967.22,1,2,2,122
15099,84,1,410.48,3,4,3,343
14651,67,2,654.6,3,3,2,332
13561,215,1,141.86,4,4,4,444
15021,8,13,1872.28,1,1,1,111
13090,8,18,8689.39,1,1,1,111
12915,148,2,363.65,4,3,3,433
14503,3,6,3543.26,1,1,1,111
12818,178,2,1517.88,4,3,2,432
13546,12,3,626.99,1,3,3,133
13723,217,1,199.85,4,4,4,444
15623,141,1,301.03,3,4,3,343
17832,49,1,155.37,2,4,4,244
13218,127,1,62.64,3,4,4,344
13947,65,1,90.6,3,4,4,344
16903,29,1,373.24,2,4,3,243
16557,24,2,281.85,2,3,4,234
18200,106,1,163.8,3,4,4,344
16931,5,21,4604.22,1,1,1,111
14227,26,15,3315.71,2,1,1,211
13956,5,5,1026.42,1,2,2,122
15373,8,13,2213.11,1,1,1,111
18273,2,3,204.0,1,3,4,134
15709,283,1,133.25,4,4,4,444
17061,73,12,5116.13,3,1,1,311
14653,1,7,1947.55,1,1,1,111
12779,21,12,3868.7,2,1,1,211
13750,53,5,1647.26,3,2,1,321
14859,12,5,1352.04,1,2,2,122
15561,11,5,722.74,1,2,2,122
12433,0,7,13375.87,1,1,1,111
15880,369,2,313.28,4,3,3,433
12434,84,4,765.19,3,2,2,322
16498,161,3,86.12,4,3,4,434
17696,38,14,2201.05,2,1,1,211
13978,14,2,196.79,1,3,4,134
13159,8,5,1379.75,1,2,2,122
16350,21,5,1100.47,2,2,2,222
15030,71,2,518.28,3,3,3,333
14761,58,2,255.9,3,3,4,334
16517,277,1,162.7,4,4,4,444
15475,77,1,454.11,3,4,3,343
13934,263,1,922.1,4,4,2,442
14243,8,14,2535.88,1,1,1,111
15298,2,14,3774.1,1,1,1,111
16542,53,1,119.62,3,4,4,344
15714,11,2,330.88,1,3,3,133
16656,22,21,8568.24,2,1,1,211
15095,103,5,1364.7,3,2,2,322
15054,12,2,302.1,1,3,3,133
13626,252,1,257.23,4,4,4,444
12689,25,2,1247.61,2,3,2,232
17409,184,2,771.85,4,3,2,432
15488,92,1,91.32,3,4,4,344
14623,32,6,869.35,2,1,2,212
16275,196,1,559.87,4,4,3,443
15381,213,2,596.85,4,3,3,433
16727,364,1,272.82,4,4,4,444
16938,8,5,1903.13,1,2,1,121
13366,50,1,56.16,2,4,4,244
16778,74,2,245.94,3,3,4,334
12890,24,1,380.47,2,4,3,243
12508,26,2,398.27,2,3,3,233
17614,57,1,390.07,3,4,3,343
16072,288,1,584.32,4,4,3,443
18042,53,1,165.05,3,4,4,344
12450,156,2,197.88,4,3,4,434
17719,37,18,5367.8,2,1,1,211
12628,4,4,769.61,1,2,2,122
12596,51,2,618.27,3,3,3,333
14629,4,3,939.21,1,3,2,132
17749,178,2,674.52,4,3,2,432
15521,36,13,2574.65,2,1,1,211
16427,263,2,241.06,4,3,4,434
14201,60,9,688.04,3,1,2,312
12710,96,4,1130.57,3,2,2,322
15261,135,1,254.82,3,4,4,344
15407,33,4,1056.44,2,2,2,222
17797,22,3,780.43,2,3,2,232
18019,51,1,38.45,3,4,4,344
18066,75,1,318.0,3,4,3,343
14821,366,1,48.8,4,4,4,444
18106,329,1,430.7,4,4,3,443
17670,227,1,205.7,4,4,4,444
16403,302,2,161.05,4,3,4,434
18146,140,2,160.35,3,3,4,334
14233,43,5,1447.51,2,2,2,222
12624,106,2,641.13,3,3,3,333
13298,1,1,360.0,1,4,3,143
17960,171,1,73.78,4,4,4,444
15249,31,15,6657.36,2,1,1,211
15048,65,5,380.57,3,2,3,323
13632,24,6,2117.02,2,1,1,211
13941,21,7,4912.41,2,1,1,211
13475,191,4,1431.78,4,2,2,422
13505,67,8,4282.88,3,1,1,311
13853,8,2,1056.94,1,3,2,132
15845,17,10,3650.87,2,1,1,211
15212,239,2,88.95,4,3,4,434
13121,269,2,254.73,4,3,4,434
14844,63,4,3189.81,3,2,1,321
12802,183,2,412.58,4,3,3,433
16742,46,2,0.0,2,3,4,234
18242,72,4,2232.49,3,2,1,321
17893,225,1,112.25,4,4,4,444
12928,35,5,2062.7,2,2,1,221
12790,192,1,324.92,4,4,3,443
13885,189,2,506.8,4,3,3,433
16084,299,1,436.18,4,4,3,443
13741,71,4,666.33,3,2,2,322
15606,57,11,2422.64,3,1,1,311
17857,3,25,26763.34,1,1,1,111
13590,11,7,1976.12,1,1,1,111
16245,23,5,1352.36,2,2,2,222
13451,26,6,2916.45,2,1,1,211
13160,22,1,91.8,2,4,4,244
17343,355,1,193.64,4,4,4,444
14012,277,1,328.8,4,4,3,443
15661,317,2,309.8,4,3,3,433
17747,100,2,64.65,3,3,4,334
15891,226,1,524.52,4,4,3,443
16302,107,2,212.82,3,3,4,334
15366,75,2,602.51,3,3,3,333
16210,1,18,21086.3,1,1,1,111
13208,58,7,1205.9,3,1,2,312
15707,35,4,945.58,2,2,2,222
12560,5,4,2101.39,1,2,1,121
16368,2,2,497.43,1,3,3,133
13925,36,6,616.65,2,1,3,213
14960,8,2,221.27,1,3,4,134
17990,236,3,630.84,4,3,3,433
14581,16,1,138.6,1,4,4,144
15047,269,1,343.62,4,4,3,443
17131,5,5,2463.17,1,2,1,121
15512,155,2,121.0,4,3,4,434
14973,107,3,1314.45,3,3,2,332
12430,43,1,256.4,2,4,4,244
16833,1,4,1106.53,1,2,2,122
16493,72,6,1329.66,3,1,2,312
13731,219,2,610.59,4,3,3,433
15041,170,1,180.35,4,4,4,444
13169,63,2,712.88,3,3,2,332
17628,81,1,75.75,3,4,4,344
16644,177,2,833.78,4,3,2,432
18229,11,20,7276.9,1,1,1,111
13069,0,27,3717.82,1,1,1,111
14259,141,1,120.0,3,4,4,344
14299,8,18,2855.35,1,1,1,111
12901,8,36,16293.1,1,1,1,111
13971,8,11,2702.22,1,1,1,111
15933,21,3,1107.46,2,3,2,232
14673,3,5,1736.4,1,2,1,121
15033,4,11,2571.02,1,1,1,111
17923,282,1,207.5,4,4,4,444
14428,7,7,1230.14,1,1,2,112
17526,1,8,706.7,1,1,2,112
13080,179,1,58.08,4,4,4,444
15179,18,7,2186.2,2,1,1,211
13863,245,2,299.56,4,3,3,433
17175,44,5,1430.94,2,2,2,222
14438,306,1,131.9,4,4,4,444
16614,182,1,506.19,4,4,3,443
18280,277,1,180.6,4,4,4,444
17107,32,7,10380.43,2,1,1,211
12569,2,35,4064.99,1,1,1,111
14704,11,9,1546.91,1,1,2,112
13969,7,20,8986.69,1,1,1,111
13602,64,1,428.89,3,4,3,343
13871,22,14,6389.8,2,1,1,211
16976,267,1,251.52,4,4,4,444
16083,100,2,1317.62,3,3,2,332
12963,8,9,1841.03,1,1,1,111
13061,72,1,248.61,3,4,4,344
16325,44,5,510.54,2,2,3,223
16479,10,2,300.83,1,3,3,133
14342,21,6,607.71,2,1,3,213
12716,3,2,1053.49,1,3,2,132
12783,2,8,1603.87,1,1,2,112
15554,277,1,217.2,4,4,4,444
14701,10,12,2486.22,1,1,1,111
16398,144,4,1631.15,4,2,1,421
13513,126,1,205.1,3,4,4,344
12660,11,1,245.1,1,4,4,144
17436,1,2,216.3,1,3,4,134
15837,64,1,391.98,3,4,3,343
14907,3,10,3478.85,1,1,1,111
16033,5,27,8727.61,1,1,1,111
16042,22,7,1147.37,2,1,2,212
14050,31,2,746.36,2,3,2,232
13427,19,3,582.6,2,3,3,233
15768,115,4,581.83,3,2,3,323
13059,249,1,183.4,4,4,4,444
13799,116,2,688.86,3,3,2,332
16717,9,9,3278.36,1,1,1,111
13999,10,15,3865.26,1,1,1,111
12614,277,1,315.6,4,4,3,443
16511,21,3,950.26,2,3,2,232
14373,358,1,76.55,4,4,4,444
17987,185,1,198.57,4,4,4,444
16385,60,3,555.89,3,3,3,333
14950,8,2,361.25,1,3,3,133
13103,39,1,243.94,2,4,4,244
12832,32,2,383.03,2,3,3,233
13419,63,1,221.06,3,4,4,344
18004,362,1,169.47,4,4,4,444
13756,2,15,5145.12,1,1,1,111
13883,1,9,2538.75,1,1,1,111
16589,71,3,459.24,3,3,3,333
12417,3,12,3578.8,1,1,1,111
12997,22,7,1197.94,2,1,2,212
16838,197,3,582.9,4,3,3,433
15135,233,2,127.15,4,3,4,434
14306,51,3,2083.42,3,3,1,331
12823,74,5,1759.5,3,2,1,321
17063,8,11,1421.59,1,1,2,112
14388,8,10,3172.04,1,1,1,111
14226,28,7,2201.64,2,1,1,211
16190,40,1,215.08,2,4,4,244
14754,44,2,638.05,2,3,3,233
15153,31,1,329.25,2,4,3,243
12670,10,6,2986.15,1,1,1,111
16268,71,2,667.65,3,3,2,332
17765,158,3,371.88,4,3,3,433
15000,47,1,490.52,2,4,3,243
12425,78,1,777.2,3,4,2,342
17936,5,1,389.84,1,4,3,143
13113,0,40,10510.0,1,1,1,111
14441,0,10,1545.14,1,1,2,112
15528,254,1,229.33,4,4,4,444
18016,32,5,1483.56,2,2,2,222
17024,45,3,95.85,2,3,4,234
16101,9,3,1245.96,1,3,2,132
15192,119,3,1044.32,3,3,2,332
13198,10,8,3384.09,1,1,1,111
15722,35,6,2181.21,2,1,1,211
14304,222,2,197.1,4,3,4,434
14121,3,6,2740.3,1,1,1,111
13870,2,10,2751.25,1,1,1,111
17084,35,2,2949.75,2,3,1,231
13758,11,7,3190.55,1,1,1,111
12778,19,7,804.23,2,1,2,212
15306,64,3,1174.35,3,3,2,332
12714,9,5,4708.86,1,2,1,121
14913,35,4,1227.43,2,2,2,222
12371,44,2,1887.96,2,3,1,231
15630,45,3,1180.4,2,3,2,232
15168,25,1,106.56,2,4,4,244
16106,65,1,108.38,3,4,4,344
15553,60,1,437.23,3,4,3,343
15124,22,2,184.19,2,3,4,234
12829,322,3,253.05,4,3,4,434
12812,44,1,229.64,2,4,4,244
17763,263,1,15.0,4,4,4,444
14951,79,1,311.69,3,4,3,343
17333,85,1,494.25,3,4,3,343
13394,1,10,2312.8,1,1,1,111
12695,7,4,582.1,1,2,3,123
16817,2,13,1446.95,1,1,2,112
17370,72,4,446.18,3,2,3,323
16079,16,3,1352.0,1,3,2,132
16638,22,11,1676.47,2,1,1,211
13930,57,2,337.34,3,3,3,333
16174,126,3,1009.55,3,3,2,332
15897,194,2,222.05,4,3,4,434
15971,17,12,4199.85,2,1,1,211
17816,36,4,36.56,2,2,4,224
15035,89,1,252.73,3,4,4,344
13638,15,1,122.64,1,4,4,144
16252,366,1,-295.09,4,4,4,444
17507,261,2,605.58,4,3,3,433
15758,24,1,205.25,2,4,4,244
14329,8,14,4928.74,1,1,1,111
14133,129,5,590.34,3,2,3,323
17456,365,1,249.86,4,4,4,444
15737,14,12,1121.21,1,1,2,112
16593,50,3,330.03,2,3,3,233
13979,73,1,869.87,3,4,2,342
14251,1,5,2879.7,1,2,1,121
15165,373,1,487.75,4,4,3,443
